time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:fileDeletionBacklog,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2017-11-07 11:30:49.211 UTC, ,125,3165989,1056,20024,112, ,4, ,12,1,0.08, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510054188797,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , ,1,11210,5, , , , , , , , , , ,24743896,-1, , , , , , ,286, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9, ,275, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 11:31:49.245 UTC, ,125,3165989,1056,20024,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510054188797,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24743896,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 11:32:49.291 UTC, ,125,3165989,1056,20024,112, ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510054188797,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24743896,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 11:32:59.880 UTC, ,125,3165877,1056,20024, , ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510054188797,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25425464,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 12:19:37.532 UTC, ,125,3159261,1056,13328,80, ,3,1,28,3,0.11, , , , , , , ,3,3, ,2,1,2,1,5, ,35,13, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , ,4,300, , , , , , , , , , , , , , , , , , , , , , , , ,1510057177108,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24885192,-1, , , , , , ,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 12:19:42.387 UTC, ,125,3165877,1056,20024, , ,4, ,3,1,0.33, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510057177108,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , ,1,11210,5, , , , , , , , , , ,24885192,-1, , , , , , ,57, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,55, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 12:21:55.763 UTC, ,125,3159181,1056,13328, , ,3,1,27,3,0.11, , , , , , , ,3,3, ,2,1,2,1,5, ,35,13, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , ,4,300, , , , , , , , , , , , , , , , , , , , , , , , ,1510057315313,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24831488,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 12:22:55.794 UTC, ,125,3165989,1056,20024,112, ,4, ,11,1,0.09, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510057315313,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , ,1,11210,5, , , , , , , , , , ,24831488,-1, , , , , , ,345, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, ,335, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 12:23:19.845 UTC, ,125,3165877,1056,20024, , ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510057315313,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24831488,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 13:10:41.540 UTC, ,125,3159181,1056,13328, , ,3,1,27,3,0.11, , , , , , , ,3,3, ,2,1,2,1,5, ,35,13, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , ,4,300, , , , , , , , , , , , , , , , , , , , , , , , ,1510060241030,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24241456,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 13:11:41.551 UTC, ,125,3165989,1056,20024,112, ,4, ,17,1,0.06, , , , , , , ,4,4, , , ,2,2,6, ,2,1, , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510060241030,3145728, , , ,3,0, , , ,1, , , ,3, , , , ,3,1, , , , , ,1,11210,5, , , , , , , , , , ,24923232,-1, , , , , , ,539, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,10, ,521, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-07 13:11:42.170 UTC, ,125,3165877,1056,20024, , ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,25154,7, ,21599, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510060241030,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24923232,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-08 07:45:30.791 UTC, ,125,3159205,1056,13352, , ,3, ,27,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,37,14, , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , ,4,314, , , , , , , , , , , , , , , , , , , , , , , , ,1510127130404,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24751752,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-08 07:46:30.803 UTC, ,125,3166085,1056,20120,112, ,4,1,7,1,0.14, , , , , , , ,4,4, , ,1,2,2,6, ,2,1, , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510127130404,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , ,1,13258,6, , , , , , , , , , ,24751752,-1, , , , , , ,129, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4, ,121, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-08 07:46:33.940 UTC, ,125,3165973,1056,20120, , ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1510127130404,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24751752,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-26 11:44:39.800 UTC, ,125,3159205,1056,13352, , ,3, ,27,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,37,14, , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , ,4,314, , , , , , , , , , , , , , , , , , , , , , , , ,1511696679399,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24751632,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-26 11:45:28.198 UTC, ,125,3165973,1056,20120, , ,4,1,10,1,0.10, , , , , , , ,4,4, , ,1,2,2,6, ,2,1, , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511696679399,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , ,1,13258,6, , , , , , , , , , ,24751632,-1, , , , , , ,345, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, ,334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-26 11:45:55.832 UTC, ,125,3159205,1056,13352, , ,3, ,27,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,37,14, , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , ,4,314, , , , , , , , , , , , , , , , , , , , , , , , ,1511696755183,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24751736,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-26 11:46:55.849 UTC, ,125,3166085,1056,20120,112, ,4,1,10,1,0.10, , , , , , , ,4,4, , ,1,2,2,6, ,2,1, , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511696755183,3145728, , , ,4,0, , , ,1, , , ,3, , , , ,4,1, , , , , ,1,13258,6, , , , , , , , , , ,24751736,-1, , , , , , ,345, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,7, ,334, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-26 11:47:55.882 UTC, ,125,3166085,1056,20120,112, ,4, ,8, , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511696755183,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25433480,-1, , , , , , ,228, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,8, ,220, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-26 11:48:07.624 UTC, ,125,3165973,1056,20120, , ,4, , , , , , , , , , , ,4,4, , , ,2,2,6, , , , , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511696755183,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25433480,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-26 15:54:34.328 UTC, ,125,3159285,1056,13352,80, ,3, ,28,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,38,15, , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , ,4,314, , , , , , , , , , , , , , , , , , , , , , , , ,1511711673803,3145728, , , ,23,0, , , ,3, , , ,3, , , , ,23,1,2048,1, , , , ,182272,41, , , , , , , , , , ,24916888,-1, , , , , , ,21, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-26 15:54:39.163 UTC, ,125,3159205,1056,13352, , ,3, ,1, , , , , , , , , ,3,3, , , ,2,1,5, ,1, , , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511711673803,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24916888,-1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-26 15:56:12.059 UTC, ,125,3159205,1056,13352, , ,3, ,27,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,37,14, , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , ,4,314, , , , , , , , , , , , , , , , , , , , , , , , ,1511711771688,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24916688,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-26 15:56:18.931 UTC, ,125,3159205,1056,13352, , ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,1, , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511711771688,3145728, , , ,1,0, , , ,1, , , ,3, , , , ,1,1, , , , , , ,4096,2, , , , , , , , , , ,24916688,-1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-27 02:10:30.450 UTC, ,125,3159205,1056,13352, , ,3, ,27,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,37,14, , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , ,4,314, , , , , , , , , , , , , , , , , , , , , , , , ,1511748630066,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24737704,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-27 02:10:34.444 UTC, ,125,3159205,1056,13352, , ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,1, , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511748630066,3145728, , , ,1,0, , , ,1, , , ,3, , , , ,1,1, , , , , , ,4096,2, , , , , , , , , , ,24737704,-1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-27 04:08:41.686 UTC, ,125,3159205,1056,13352, , ,3, ,27,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,37,14, , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , ,4,314, , , , , , , , , , , , , , , , , , , , , , , , ,1511755721289,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24737744,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-27 04:09:37.350 UTC, ,125,3159205,1056,13352, , ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,1, , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511755721289,3145728, , , ,1,0, , , ,1, , , ,3, , , , ,1,1, , , , , , ,4096,2, , , , , , , , , , ,24737744,-1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-27 04:10:34.971 UTC, ,125,3159205,1056,13352, , ,3, ,27,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,37,14, , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,-1,-1, , , , , ,4,314, , , , , , , , , , , , , , , , , , , , , , , , ,1511755834589,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24234904,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-27 04:11:13.507 UTC, ,125,3159205,1056,13352, , ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,1, , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511755834589,3145728, , , ,1,0, , , ,1, , , ,3, , , , ,1,1, , , , , , ,4096,2, , , , , , , , , , ,24916472,-1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-27 04:50:36.245 UTC, ,125,3159205,1056,13352, , ,3, ,27,3,0.11, , , , , , , ,3,3, ,2, ,2,1,5, ,37,14, , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , ,4,314, , , , , , , , , , , , , , , , , , , , , , , , ,1511758235835,3145728, , , ,22,0, , , ,2, , , ,3, , , , ,22, ,2048,1, , , , ,178176,39, , , , , , , , , , ,24916752,-1, , , , , , ,19, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-27 04:51:36.261 UTC, ,125,3159317,1056,13352,112, ,3, ,2, , , , , , , , , ,3,3, , , ,2,1,5, ,2,1, , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511758235835,3145728, , , ,1,0, , , ,1, , , ,3, , , , ,1,1, , , , , , ,4096,2, , , , , , , , , , ,24916752,-1, , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-27 04:52:36.287 UTC, ,125,3159317,1056,13352,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511758235835,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24916752,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-27 04:53:36.311 UTC, ,125,3159317,1056,13352,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511758235835,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,24916752,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-27 04:54:36.320 UTC, ,125,3159317,1056,13352,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511758235835,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25598408,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-27 04:55:36.345 UTC, ,125,3159317,1056,13352,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511758235835,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25598408,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2017-11-27 04:56:36.367 UTC, ,125,3159317,1056,13352,112, ,3, , , , , , , , , , , ,3,3, , , ,2,1,5, , , , , , , , , , , , , , , , ,26342,8, ,25451, , , , , ,10,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1511758235835,3145728, , , , ,0, , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,25598408,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
